version,term_localName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-PreferredName-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier-PreferredName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-VerificationDate-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-VerificationDate
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-VerificationNotes-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-VerificationNotes
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-VerificationNotes-@language-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-VerificationNotes-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeText-2024-11-13,SpecimenUnit-NomenclaturalTypeText
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeText-@language-2024-11-13,SpecimenUnit-NomenclaturalTypeText-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-DuplicatesDistributedTo-2024-11-13,SpecimenUnit-DuplicatesDistributedTo
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Disposition-2024-11-13,SpecimenUnit-Disposition
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Disposition-@language-2024-11-13,SpecimenUnit-Disposition-@language
http://rs.tdwg.org/abcd2/terms/version/ObservationUnit-2024-11-13,ObservationUnit
http://rs.tdwg.org/abcd2/terms/version/ObservationUnitIdentifiers-2024-11-13,ObservationUnitIdentifiers
http://rs.tdwg.org/abcd2/terms/version/ObservationUnitIdentifier-2024-11-13,ObservationUnitIdentifier
http://rs.tdwg.org/abcd2/terms/version/ObservationUnitIdentifier-@preferred-2024-11-13,ObservationUnitIdentifier-@preferred
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-2024-11-13,CultureCollectionUnit
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-OrganismType-2024-11-13,CultureCollectionUnit-OrganismType
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-InfrasubspecificName-2024-11-13,CultureCollectionUnit-InfrasubspecificName
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CultureNames-2024-11-13,CultureCollectionUnit-CultureNames
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CultureName-2024-11-13,CultureCollectionUnit-CultureName
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CultureName-@language-2024-11-13,CultureCollectionUnit-CultureName-@language
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Strain-2024-11-13,CultureCollectionUnit-Strain
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-SerovarOrSerotype-2024-11-13,CultureCollectionUnit-SerovarOrSerotype
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Pathovar-2024-11-13,CultureCollectionUnit-Pathovar
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Mutant-2024-11-13,CultureCollectionUnit-Mutant
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Genotype-2024-11-13,CultureCollectionUnit-Genotype
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-GrowthConditions-2024-11-13,CultureCollectionUnit-GrowthConditions
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-GrowthConditions-@language-2024-11-13,CultureCollectionUnit-GrowthConditions-@language
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-GrowthConditionAtomised-2024-11-13,CultureCollectionUnit-GrowthConditionAtomised
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CultureMedium-2024-11-13,CultureCollectionUnit-CultureMedium
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CultureMedium-@language-2024-11-13,CultureCollectionUnit-CultureMedium-@language
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Aerobicity-2024-11-13,CultureCollectionUnit-Aerobicity
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Aerobicity-@language-2024-11-13,CultureCollectionUnit-Aerobicity-@language
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Temperature-2024-11-13,CultureCollectionUnit-Temperature
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Temperature-@scale-2024-11-13,CultureCollectionUnit-Temperature-@scale
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-References-2024-11-13,CultureCollectionUnit-References
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Reference-2024-11-13,CultureCollectionUnit-Reference
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-ReferenceGUID-2024-11-13,CultureCollectionUnit-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-TitleCitation-2024-11-13,CultureCollectionUnit-TitleCitation
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CitationDetail-2024-11-13,CultureCollectionUnit-CitationDetail
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-URI-2024-11-13,CultureCollectionUnit-URI
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-DOI-2024-11-13,CultureCollectionUnit-DOI
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-FormOfSupply-2024-11-13,CultureCollectionUnit-FormOfSupply
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-FormOfSupply-@language-2024-11-13,CultureCollectionUnit-FormOfSupply-@language
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Applications-2024-11-13,CultureCollectionUnit-Applications
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Applications-@language-2024-11-13,CultureCollectionUnit-Applications-@language
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Hazard-2024-11-13,CultureCollectionUnit-Hazard
http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Hazard-@language-2024-11-13,CultureCollectionUnit-Hazard-@language
http://rs.tdwg.org/abcd2/terms/version/MycologicalUnit-2024-11-13,MycologicalUnit
http://rs.tdwg.org/abcd2/terms/version/MycologicalUnit-LichenMorphotype-2024-11-13,MycologicalUnit-LichenMorphotype
http://rs.tdwg.org/abcd2/terms/version/MycologicalSexualStage-2024-11-13,MycologicalSexualStage
http://rs.tdwg.org/abcd2/terms/version/MycologicalLiveStages-2024-11-13,MycologicalLiveStages
http://rs.tdwg.org/abcd2/terms/version/MycologicalLiveStage-2024-11-13,MycologicalLiveStage
http://rs.tdwg.org/abcd2/terms/version/MycologicalLiveStage-@language-2024-11-13,MycologicalLiveStage-@language
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-2024-11-13,HerbariumUnit
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-Exsiccatum-2024-11-13,HerbariumUnit-Exsiccatum
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanIdentifier-2024-11-13,HerbariumUnit-LoanIdentifier
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanSequenceNo-2024-11-13,HerbariumUnit-LoanSequenceNo
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanDestination-2024-11-13,HerbariumUnit-LoanDestination
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanForBotanist-2024-11-13,HerbariumUnit-LoanForBotanist
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanDespatchMethod-2024-11-13,HerbariumUnit-LoanDespatchMethod
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanDate-2024-11-13,HerbariumUnit-LoanDate
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanReturnDate-2024-11-13,HerbariumUnit-LoanReturnDate
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-NaturalOccurrence-2024-11-13,HerbariumUnit-NaturalOccurrence
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-NaturalOccurrence-@language-2024-11-13,HerbariumUnit-NaturalOccurrence-@language
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-CultivatedOccurrence-2024-11-13,HerbariumUnit-CultivatedOccurrence
http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-CultivatedOccurrence-@language-2024-11-13,HerbariumUnit-CultivatedOccurrence-@language
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-2024-11-13,BotanicalGardenUnit
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-AccessionSpecimenNumbers-2024-11-13,BotanicalGardenUnit-AccessionSpecimenNumbers
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-AccessionStatus-2024-11-13,BotanicalGardenUnit-AccessionStatus
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-LocationInGarden-2024-11-13,BotanicalGardenUnit-LocationInGarden
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-AccessionMaterialType-2024-11-13,BotanicalGardenUnit-AccessionMaterialType
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-Hardiness-2024-11-13,BotanicalGardenUnit-Hardiness
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-ProvenanceCategory-2024-11-13,BotanicalGardenUnit-ProvenanceCategory
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-PropagationHistoryCode-2024-11-13,BotanicalGardenUnit-PropagationHistoryCode
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-AccessionLineage-2024-11-13,BotanicalGardenUnit-AccessionLineage
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-DonorCategory-2024-11-13,BotanicalGardenUnit-DonorCategory
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-Cultivation-2024-11-13,BotanicalGardenUnit-Cultivation
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-PlantingDate-2024-11-13,BotanicalGardenUnit-PlantingDate
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-Propagation-2024-11-13,BotanicalGardenUnit-Propagation
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-Perennation-2024-11-13,BotanicalGardenUnit-Perennation
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-BreedingSystem-2024-11-13,BotanicalGardenUnit-BreedingSystem
http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-IPEN-2024-11-13,BotanicalGardenUnit-IPEN
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-2024-11-13,PlantGeneticResourcesUnit
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-NationalInventoryCode-2024-11-13,PlantGeneticResourcesUnit-NationalInventoryCode
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-BreedingInstitutionCode-2024-11-13,PlantGeneticResourcesUnit-BreedingInstitutionCode
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-BreedingCountryCode-2024-11-13,PlantGeneticResourcesUnit-BreedingCountryCode
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-BiologicalStatus-2024-11-13,PlantGeneticResourcesUnit-BiologicalStatus
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AncestralData-2024-11-13,PlantGeneticResourcesUnit-AncestralData
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AncestralData-@language-2024-11-13,PlantGeneticResourcesUnit-AncestralData-@language
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-CollectingAcquisitionSource-2024-11-13,PlantGeneticResourcesUnit-CollectingAcquisitionSource
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-OtherIdentification-2024-11-13,PlantGeneticResourcesUnit-OtherIdentification
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-LocationSafetyDuplicates-2024-11-13,PlantGeneticResourcesUnit-LocationSafetyDuplicates
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-TypeGermplasmStorage-2024-11-13,PlantGeneticResourcesUnit-TypeGermplasmStorage
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-DecodedBreedingInstitute-2024-11-13,PlantGeneticResourcesUnit-DecodedBreedingInstitute
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-DecodedDonorInstitute-2024-11-13,PlantGeneticResourcesUnit-DecodedDonorInstitute
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-DecodedLocationSafetyDuplicates-2024-11-13,PlantGeneticResourcesUnit-DecodedLocationSafetyDuplicates
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-GatheringInstitutionCode-2024-11-13,PlantGeneticResourcesUnit-GatheringInstitutionCode
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AccessionNames-2024-11-13,PlantGeneticResourcesUnit-AccessionNames
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AccessionName-2024-11-13,PlantGeneticResourcesUnit-AccessionName
http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AccessionNameText-2024-11-13,PlantGeneticResourcesUnit-AccessionNameText
http://rs.tdwg.org/abcd2/terms/version/ZoologicalUnit-2024-11-13,ZoologicalUnit
http://rs.tdwg.org/abcd2/terms/version/ZoologicalUnit-PhasesOrStages-2024-11-13,ZoologicalUnit-PhasesOrStages
http://rs.tdwg.org/abcd2/terms/version/ZoologicalUnit-PhaseOrStage-2024-11-13,ZoologicalUnit-PhaseOrStage
http://rs.tdwg.org/abcd2/terms/version/ZoologicalUnit-PhaseOrStage-@language-2024-11-13,ZoologicalUnit-PhaseOrStage-@language
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-2024-11-13,PalaeontologicalUnit
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Preservation-2024-11-13,PalaeontologicalUnit-Preservation
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Completeness-2024-11-13,PalaeontologicalUnit-Completeness
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Completeness-@language-2024-11-13,PalaeontologicalUnit-Completeness-@language
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Form-2024-11-13,PalaeontologicalUnit-Form
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Form-@language-2024-11-13,PalaeontologicalUnit-Form-@language
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Matrix-2024-11-13,PalaeontologicalUnit-Matrix
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Matrix-@language-2024-11-13,PalaeontologicalUnit-Matrix-@language
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Mineralisation-2024-11-13,PalaeontologicalUnit-Mineralisation
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Mineralisation-@language-2024-11-13,PalaeontologicalUnit-Mineralisation-@language
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Taphonomy-2024-11-13,PalaeontologicalUnit-Taphonomy
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Taphonomy-@language-2024-11-13,PalaeontologicalUnit-Taphonomy-@language
http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-TimeRange-2024-11-13,PalaeontologicalUnit-TimeRange
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObjects-2024-11-13,MultiMediaObjects
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-2024-11-13,MultiMediaObject
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ID-2024-11-13,MultiMediaObject-ID
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-FileURI-2024-11-13,MultiMediaObject-FileURI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ProductURI-2024-11-13,MultiMediaObject-ProductURI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Context-2024-11-13,MultiMediaObject-Context
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Context-@language-2024-11-13,MultiMediaObject-Context-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Format-2024-11-13,MultiMediaObject-Format
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageSize-2024-11-13,MultiMediaObject-ImageSize
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Width-2024-11-13,MultiMediaObject-Width
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Height-2024-11-13,MultiMediaObject-Height
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageResolution-2024-11-13,MultiMediaObject-ImageResolution
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-FileSize-2024-11-13,MultiMediaObject-FileSize
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRStatements-2024-11-13,MultiMediaObject-IPRStatements
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclarations-2024-11-13,MultiMediaObject-IPRDeclarations
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-2024-11-13,MultiMediaObject-IPRDeclaration
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-@language-2024-11-13,MultiMediaObject-IPRDeclaration-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-Text-2024-11-13,MultiMediaObject-IPRDeclaration-Text
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-Details-2024-11-13,MultiMediaObject-IPRDeclaration-Details
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-URI-2024-11-13,MultiMediaObject-IPRDeclaration-URI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyrights-2024-11-13,MultiMediaObject-Copyrights
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-2024-11-13,MultiMediaObject-Copyright
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-@language-2024-11-13,MultiMediaObject-Copyright-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-Text-2024-11-13,MultiMediaObject-Copyright-Text
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-Details-2024-11-13,MultiMediaObject-Copyright-Details
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-URI-2024-11-13,MultiMediaObject-Copyright-URI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Licenses-2024-11-13,MultiMediaObject-Licenses
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-2024-11-13,MultiMediaObject-License
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-@language-2024-11-13,MultiMediaObject-License-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-Text-2024-11-13,MultiMediaObject-License-Text
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-Details-2024-11-13,MultiMediaObject-License-Details
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-URI-2024-11-13,MultiMediaObject-License-URI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatements-2024-11-13,MultiMediaObject-TermsOfUseStatements
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-2024-11-13,MultiMediaObject-TermsOfUseStatement
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-@language-2024-11-13,MultiMediaObject-TermsOfUseStatement-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-Text-2024-11-13,MultiMediaObject-TermsOfUseStatement-Text
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-Details-2024-11-13,MultiMediaObject-TermsOfUseStatement-Details
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-URI-2024-11-13,MultiMediaObject-TermsOfUseStatement-URI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimers-2024-11-13,MultiMediaObject-Disclaimers
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-2024-11-13,MultiMediaObject-Disclaimer
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-@language-2024-11-13,MultiMediaObject-Disclaimer-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-Text-2024-11-13,MultiMediaObject-Disclaimer-Text
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-Details-2024-11-13,MultiMediaObject-Disclaimer-Details
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-URI-2024-11-13,MultiMediaObject-Disclaimer-URI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgements-2024-11-13,MultiMediaObject-Acknowledgements
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-2024-11-13,MultiMediaObject-Acknowledgement
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-@language-2024-11-13,MultiMediaObject-Acknowledgement-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-Text-2024-11-13,MultiMediaObject-Acknowledgement-Text
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-Details-2024-11-13,MultiMediaObject-Acknowledgement-Details
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-URI-2024-11-13,MultiMediaObject-Acknowledgement-URI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citations-2024-11-13,MultiMediaObject-Citations
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-2024-11-13,MultiMediaObject-Citation
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-@language-2024-11-13,MultiMediaObject-Citation-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-Text-2024-11-13,MultiMediaObject-Citation-Text
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-Details-2024-11-13,MultiMediaObject-Citation-Details
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-URI-2024-11-13,MultiMediaObject-Citation-URI
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Comment-2024-11-13,MultiMediaObject-Comment
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Comment-@language-2024-11-13,MultiMediaObject-Comment-@language
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-DateCreated-2024-11-13,MultiMediaObject-DateCreated
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Creator-2024-11-13,MultiMediaObject-Creator
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-CaptureEquipment-2024-11-13,MultiMediaObject-CaptureEquipment
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageColourSpace-2024-11-13,MultiMediaObject-ImageColourSpace
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageColourSpace-ProfileName-2024-11-13,MultiMediaObject-ImageColourSpace-ProfileName
http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageColourSpace-ProfileRef-2024-11-13,MultiMediaObject-ImageColourSpace-ProfileRef
http://rs.tdwg.org/abcd2/terms/version/Associations-2024-11-13,Associations
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-2024-11-13,UnitAssociation
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedUnitGUID-2024-11-13,UnitAssociation-AssociatedUnitGUID
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedUnitSourceInstitutionCode-2024-11-13,UnitAssociation-AssociatedUnitSourceInstitutionCode
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedUnitSourceName-2024-11-13,UnitAssociation-AssociatedUnitSourceName
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedUnitID-2024-11-13,UnitAssociation-AssociatedUnitID
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedKindOfUnit-2024-11-13,UnitAssociation-AssociatedKindOfUnit
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedKindOfUnit-@language-2024-11-13,UnitAssociation-AssociatedKindOfUnit-@language
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociationType-2024-11-13,UnitAssociation-AssociationType
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociationType-@language-2024-11-13,UnitAssociation-AssociationType-@language
http://rs.tdwg.org/abcd2/terms/version/AssociatedUnitDatasetAccessPoint-2024-11-13,AssociatedUnitDatasetAccessPoint
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-Comment-2024-11-13,UnitAssociation-Comment
http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-Comment-@language-2024-11-13,UnitAssociation-Comment-@language
http://rs.tdwg.org/abcd2/terms/version/Assemblages-2024-11-13,Assemblages
http://rs.tdwg.org/abcd2/terms/version/UnitAssemblage-2024-11-13,UnitAssemblage
http://rs.tdwg.org/abcd2/terms/version/AssemblageID-2024-11-13,AssemblageID
http://rs.tdwg.org/abcd2/terms/version/AssemblageName-2024-11-13,AssemblageName
http://rs.tdwg.org/abcd2/terms/version/AssemblageName-@language-2024-11-13,AssemblageName-@language
http://rs.tdwg.org/abcd2/terms/version/NamedCollectionsOrSurveys-2024-11-13,NamedCollectionsOrSurveys
http://rs.tdwg.org/abcd2/terms/version/NamedCollectionOrSurvey-2024-11-13,NamedCollectionOrSurvey
http://rs.tdwg.org/abcd2/terms/version/NamedCollectionOrSurvey-@language-2024-11-13,NamedCollectionOrSurvey-@language
http://rs.tdwg.org/abcd2/terms/version/FieldNotes-2024-11-13,FieldNotes
http://rs.tdwg.org/abcd2/terms/version/FieldNotes-@language-2024-11-13,FieldNotes-@language
http://rs.tdwg.org/abcd2/terms/version/Gathering-2024-11-13,Gathering
http://rs.tdwg.org/abcd2/terms/version/Gathering-Code-2024-11-13,Gathering-Code
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-2024-11-13,Gathering-DateTime
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-DateText-2024-11-13,Gathering-DateTime-DateText
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-TimeZone-2024-11-13,Gathering-DateTime-TimeZone
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-ISODateTimeBegin-2024-11-13,Gathering-DateTime-ISODateTimeBegin
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-DayNumberBegin-2024-11-13,Gathering-DateTime-DayNumberBegin
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-TimeOfDayBegin-2024-11-13,Gathering-DateTime-TimeOfDayBegin
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-ISODateTimeEnd-2024-11-13,Gathering-DateTime-ISODateTimeEnd
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-DayNumberEnd-2024-11-13,Gathering-DateTime-DayNumberEnd
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-TimeOfDayEnd-2024-11-13,Gathering-DateTime-TimeOfDayEnd
http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-PeriodExplicit-2024-11-13,Gathering-DateTime-PeriodExplicit
http://rs.tdwg.org/abcd2/terms/version/Gathering-Agents-2024-11-13,Gathering-Agents
http://rs.tdwg.org/abcd2/terms/version/GatheringAgent-2024-11-13,GatheringAgent
