termList,term
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-GivenNames
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-PreferredName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Roles
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Role
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Role-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Addresses
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Address
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Address-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Address-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-TelephoneNumbers
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-TelephoneNumber
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-TelephoneNumber-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Number
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-Device
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-UsageNotes
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-UsageNotes-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-EmailAddresses
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-EmailAddress
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-EmailAddress-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-URIs
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-URI-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Project-Contact-LogoURI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-PlatformName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Method
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Method-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-ValidDistributionFlag
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-EstablishmentMeans
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-EstablishmentMeans-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-LocalityText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-LocalityText-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Country
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Country-Name
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Country-Name-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Country-NameDerived
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Country-NameDerived-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Country-ISO3166Code
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedAreas
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea-@sequence
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea-AreaClass
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea-AreaClass-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea-AreaName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea-AreaName-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea-AreaCodeStandard
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea-AreaCode
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedArea-DataSource
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NearNamedPlaces
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedPlaceRelation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NamedPlaceRelation-@DerivedFlag
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NearNamedPlace
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NearNamedPlace-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NearNamedPlaceRelationTo
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-NearNamedPlaceRelationTo-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-AreaDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-AreaDetail-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-GML
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-WFS
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-WMSURL
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteCoordinateSets
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteCoordinates
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteCoordinates-@end
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteCoordinates-@begin
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteCoordinates-@original
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-CoordinateMethod
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-GeoreferenceSources
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-GeoreferenceVerificationStatus
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-GeoreferenceRemarks
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-CoordinatesUTM
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-UTMZone
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-UTMSubzone
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-UTMNS
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-UTMZoneFull
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-UTMEasting
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-UTMNorthing
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-UTMDatum
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-UTMText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-CoordinatesGrid
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-GridCellSystem
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-GridCellCode
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-GridQualifier
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-CoordinatesLatLong
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-LongitudeDecimal
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-VerbatimLongitude
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-LatitudeDecimal
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-VerbatimLatitude
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SpatialDatum
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-AccuracyStatement
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-CoordinateErrorDistanceInMeters
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-CoordinateErrorMethod
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-PointRadiusSpatialFit
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-CoordinatesText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-MeasurementOrFactAtomised
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-MeasuredBy
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-MeasurementDateTime
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-Duration
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-Method
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-Method-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-Parameter
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-Parameter-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-AppliesTo
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-AppliesTo-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-LowerValue
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-LowerValue-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-UpperValue
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-UpperValue-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-UnitOfMeasurement
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-Accuracy
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-MeasurementOrFactReference
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-TitleCitation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-CitationDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-DOI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-IsQuantitative
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-MeasurementOrFactText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Altitude-MeasurementOrFactText-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-@datum
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-MeasurementOrFactAtomised
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-MeasuredBy
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-MeasurementDateTime
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-Duration
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-Method
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-Method-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-Parameter
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-Parameter-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-AppliesTo
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-AppliesTo-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-LowerValue
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-LowerValue-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-UpperValue
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-UpperValue-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-UnitOfMeasurement
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-Accuracy
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-MeasurementOrFactReference
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-TitleCitation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-CitationDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-DOI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-IsQuantitative
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-MeasurementOrFactText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Depth-MeasurementOrFactText-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-@datum
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-MeasurementOrFactAtomised
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-MeasuredBy
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-MeasurementDateTime
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-Duration
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-Method
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-Method-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-Parameter
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-Parameter-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-AppliesTo
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-AppliesTo-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-LowerValue
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-LowerValue-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-UpperValue
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-UpperValue-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-UnitOfMeasurement
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-Accuracy
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-MeasurementOrFactReference
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-TitleCitation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-CitationDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-DOI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-IsQuantitative
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-MeasurementOrFactText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-Height-MeasurementOrFactText-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementsOrFacts
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-MeasurementOrFactAtomised
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-MeasuredBy
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-MeasurementDateTime
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-Duration
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-Method
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-Method-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-Parameter
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-Parameter-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-AppliesTo
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-AppliesTo-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-LowerValue
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-LowerValue-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-UpperValue
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-UpperValue-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-UnitOfMeasurement
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-Accuracy
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-MeasurementOrFactReference
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-TitleCitation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-CitationDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-DOI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-IsQuantitative
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-MeasurementOrFactText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteMeasurementOrFact-MeasurementOrFactText-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImages
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-ID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-FileURI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-ProductURI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Context
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Context-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Format
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-ImageSize
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Width
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Height
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-ImageResolution
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-FileSize
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-IPRStatements
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-IPRDeclarations
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-IPRDeclaration
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-IPRDeclaration-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-IPRDeclaration-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-IPRDeclaration-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-IPRDeclaration-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Copyrights
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Copyright
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Copyright-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Copyright-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Copyright-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Copyright-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Licenses
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-License
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-License-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-License-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-License-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-License-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-TermsOfUseStatements
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-TermsOfUseStatement
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-TermsOfUseStatement-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-TermsOfUseStatement-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-TermsOfUseStatement-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-TermsOfUseStatement-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Disclaimers
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Gathering-SiteImage-Disclaimer
